index;Heure;Minute;Seconde;D_Lat;D_Lon;Quality;X;Y;perX;perY;pixX;pixY;Ah;V;A;S;D;Deg;RPM
17105;11;40;47;43,7707593333333;-0,0406396666666667;1;-3263,22238850292;4867086,37324663;0,732278208592971;0,404303977805601;686,876959660207;335,976605556454;1,1128;32,56;0,21;24,51;7,9491;24,4;0
17115;11;40;48;43,7708091666667;-0,040689;1;-3267,18368176728;4867091,91446048;0,73053109341469;0,398699058973374;685,238165622979;331,318918006873;1,1129;32,56;0,21;24,14;7,956;24,4;0
17125;11;40;49;43,7708581666667;-0,0407376666666667;1;-3271,09144404159;4867097,36301188;0,72880758790098;0,393187867882571;683,621517451119;326,739118210416;1,1129;32,56;0,21;23,8;7,9627;24,4;0
17135;11;40;50;43,7709065;-0,0407863333333333;1;-3274,9992063159;4867102,73743334;0,72708408238727;0,387751658980762;682,004869279259;322,221628613013;1,113;32,55;0,21;23,47;7,9694;24,4;0
17145;11;40;51;43,7709536666667;-0,0408355;1;-3278,94711683275;4867107,98212738;0,725342869625132;0,382446668915817;680,371611708374;317,813181869044;1,113;32,55;0,21;23,15;7,976;24,4;0
17155;11;40;52;43,7709988333333;-0,040883;1;-3282,76119987446;4867113,00443157;0,723660681024421;0,377366625427275;678,793718800907;313,591665730066;1,1131;32,56;0,21;22,82;7,9825;24,4;0
17165;11;40;53;43,7710448333333;-0,0409296666666667;1;-3286,50836917859;4867118,11939819;0,722008004504426;0,37219285419731;677,243508225151;309,292261837964;1,1132;32,57;0,21;22,49;7,9889;24,4;0
17175;11;40;54;43,7710888333333;-0,040978;1;-3290,38936595787;4867123,01197496;0,720296303823001;0,367244029543748;675,637932985975;305,179788550854;1,1132;32,58;0,21;22,16;7,9952;24,4;0
17185;11;40;55;43,771131;-0,0410283333333333;1;-3294,43095570733;4867127,70069437;0,718513774147863;0,362501405916986;673,965920150696;301,238668317015;1,1133;32,57;0,21;21,81;8,0006;24,4;0
17195;11;40;56;43,771173;-0,0410778333333333;1;-3298,40563171921;4867132,37088129;0,716760756553439;0,357777527837001;672,321589647126;297,313125632548;1,1133;32,58;0,21;21,41;8,0067;24,4;0
17205;11;40;57;43,7712136666667;-0,041127;1;-3302,35354223606;4867136,89280831;0,715019543791301;0,3532036141416;670,68833207624;293,51220335167;1,1134;32,58;0,21;21,1;8,0127;24,4;0
17215;11;40;58;43,7712536666667;-0,0411748333333333;1;-3306,1943907728;4867141,34060537;0,713325550358305;0,348704682638019;669,09936623609;289,773591272194;1,1134;32,58;0,21;20,69;8,0186;24,4;0
17225;11;40;59;43,7712963333333;-0,0412236666666667;1;-3310,11553579462;4867146,08492224;0,711596142428453;0,343905822368098;667,477181597888;285,78573838789;1,1142;32,43;2,61;21,76;8,0246;24,4;0
17235;11;41;0;43,7713398333333;-0,0412761666666667;1;-3314,33110126177;4867150,92190155;0,709736881343457;0,339013234355811;665,733194700163;281,719997749679;1,1187;31,81;18,08;22,96;8,0309;25;0
17245;11;41;1;43,771385;-0,041331;1;-3318,73402519412;4867155,94420574;0,707794986432463;0,33393319086727;663,91169727365;277,498481610701;1,1232;31,67;19,37;24,03;8,0375;24,6;0
17255;11;41;2;43,7714323333333;-0,0413883333333333;1;-3323,3376903392;4867161,20743227;0,705764555279324;0,328609455253663;662,007152852006;273,074457315794;1,1288;31,57;19,96;25,1;8,0445;24,9;0
17265;11;41;3;43,7714815;-0,041448;1;-3328,12871394948;4867166,67451616;0,703651490300187;0,323079518614198;660,025097901575;268,479079968399;1,1345;31,49;20,97;26,29;8,0507;25;0
17275;11;41;4;43,7715326666667;-0,0415108333333333;1;-3333,17400976254;4867172,36398991;0,701426279414336;0,317324635399272;657,937850090647;263,696772016795;1,1405;31,5;21,3;27,5;8,0583;24,9;0
17285;11;41;5;43,771586;-0,0415766666666667;1;-3338,46019503087;4867178,29438599;0,699094825037913;0,311326060061164;655,750945885562;258,711955910827;1,1465;31,5;21,3;28,53;8,0662;24,9;0
17295;11;41;6;43,77164;-0,0416441666666667;1;-3343,88020777435;4867184,29891203;0,696704346500062;0,305252502530294;653,508677017058;253,664829602674;1,1523;31,53;20,48;28,34;8,0743;24,9;0
17305;11;41;7;43,771693;-0,0417103333333333;1;-3349,1931585377;4867190,19224314;0,694361087291354;0,299291418288568;651,31069987929;248,7111685978;1,1538;32,24;2,94;27,84;8,0822;24,5;0
17315;11;41;8;43,7717448333333;-0,041775;1;-3354,38566457343;4867195,95584684;0,692070949827931;0,293461552880879;649,162550938599;243,86655044401;1,1541;32,37;0,21;27,33;8,09;24,4;0
17325;11;41;9;43,7717953333333;-0,0418393333333333;1;-3359,55140511413;4867201,57119064;0,689792617196794;0,287781651857773;647,025474930593;239,146552693809;1,1541;32,41;0,21;26,93;8,0977;24,4;0
17335;11;41;10;43,7718445;-0,0419031666666667;1;-3364,67699741228;4867207,03827453;0,687531991814085;0,282251715218308;644,905008321612;234,551175346414;1,1542;32,45;0,21;26,45;8,1052;24,4;0
17345;11;41;11;43,7718921666667;-0,0419675;1;-3369,84273795297;4867212,33856604;0,685253659182949;0,276890488509262;642,767932313606;230,095995951197;1,1542;32,46;0,21;25,92;8,1116;24,4;0
17355;11;41;12;43,771938;-0,0420305;1;-3374,90141651355;4867217,43500017;0,683022545880955;0,271735462827958;640,675148036335;225,812169610033;1,1543;32,46;0,21;25,53;8,1189;24,4;0
17365;11;41;13;43,7719821666667;-0,0420941666666667;1;-3380,01362606419;4867222,34610943;0,680767822914389;0,266767892625734;638,560217893696;221,684118771985;1,1543;32,46;0,21;25,01;8,126;24,4;0
17375;11;41;14;43,7720258333333;-0,0421576666666667;1;-3385,11245286731;4867227,20162123;0,678519002363966;0,261856559068554;636,4508242174;217,602800585968;1,1544;32,47;0,21;24,62;8,133;24,4;0
17385;11;41;15;43,7720666666667;-0,0422213333333333;1;-3390,22466241794;4867231,74208074;0,6762642793974;0,257263899823549;634,335894074762;213,786300753369;1,1545;32,47;0,21;24,16;8,1399;24,4;0
17395;11;41;16;43,7721055;-0,0422855;1;-3395,37702021113;4867236,06015039;0,673991849182406;0,252896187154947;632,204354533097;210,156731525761;1,1545;32,47;0,21;23,67;8,1467;24,4;0
17405;11;41;17;43,7721411666667;-0,0423505;1;-3400,59629174188;4867240,02610277;0,671689906886698;0,248884639898671;630,045132659722;206,823135755796;1,1546;32,48;0,21;23,15;8,1533;24,4;0
17415;11;41;18;43,7721741666667;-0,042415;1;-3405,77541503009;4867243,69553535;0,669405671839418;0,245173021406851;627,902520185374;203,738780789093;1,1546;32,48;0,21;22,59;8,1597;24,4;0
17425;11;41;19;43,772205;-0,0424786666666667;1;-3410,88762458073;4867247,12404559;0,667150948872852;0,241705095040096;625,787590042735;200,85693397832;1,1547;32,48;0,21;22;8,1651;24,4;0
17435;11;41;20;43,7722341666667;-0,0425423333333333;1;-3415,99983413136;4867250,36723095;0,664896225906287;0,238424624152422;623,672659900097;198,130862670663;1,1547;32,48;0,21;21,41;8,1712;24,4;0
17445;11;41;21;43,7722601666667;-0,0426051666666667;1;-3421,04512994443;4867253,25829904;0,662671015020435;0,235500318674247;621,585412089168;195,700764818299;1,1548;32,48;0,22;20,73;8,1772;24,4;0
17455;11;41;22;43,7722826666667;-0,0426691666666667;1;-3426,18410499009;4867255,76018489;0,660404487221583;0,232969669703836;619,459409013845;193,597795523888;1,1548;32,48;0,21;20,1;8,183;24,4;0
17465;11;41;23;43,7723005;-0,0427328333333333;1;-3431,29631454073;4867257,74316108;0,658149764255018;0,230963896075227;617,344478871207;191,930997638513;1,1549;32,48;0,21;19,18;8,1885;24,4;0
17475;11;41;24;43,7723128333333;-0,0427951666666667;1;-3436,30146211125;4867259,11456518;0,655942260617595;0,22957672552796;615,273840459304;190,778258913734;1,155;32,48;0,21;18,49;8,1938;24,4;0
17485;11;41;25;43,7723196666667;-0,0428556666666667;1;-3441,1593994591;4867259,87439718;0,653799683557744;0,228808158062977;613,264103177164;190,139579350333;1,155;32,48;0,21;17,79;8,1989;24,4;0
17495;11;41;26;43,7723205;-0,0429141666666667;1;-3445,85674383678;4867259,96705962;0,651727935491606;0,228714430322494;611,320803491126;190,061691597993;1,1551;32,48;0,21;17,05;8,2038;24,4;0
17505;11;41;27;43,7723193333333;-0,0429696666666667;1;-3450,3131987592;4867259,8373322;0,649762430916039;0,228845649158416;609,477160199245;190,170734450643;1,1551;32,49;0,21;16,21;8,2078;24,4;0
17515;11;41;28;43,772315;-0,0430245;1;-3454,71612269155;4867259,35548752;0,647820536005044;0,229333033404778;607,655662772732;190,575750759371;1,1552;32,49;0,21;15,98;8,2123;24,4;0
17525;11;41;29;43,7723066666667;-0,0430796666666667;1;-3459,14581211893;4867258,42886313;0,645866836261764;0,230270310801122;605,823092413534;191,354628275732;1,1581;31,88;14,31;16,82;8,217;24,6;0
17535;11;41;30;43,772298;-0,0431378333333333;1;-3463,81639100158;4867257,46517376;0,643806893027912;0,231245079294789;603,890865660181;192,16466089397;1,1625;31,81;16,5;17,65;8,2218;24,5;0
17545;11;41;31;43,7722865;-0,0431983333333333;1;-3468,67432834944;4867256,18643211;0,64166431596806;0,232538522101574;601,881128378041;193,239511866408;1,1672;31,81;17,27;18,38;8,2269;24,7;0
17555;11;41;32;43,7722728333333;-0,043259;1;-3473,54564844481;4867254,66676811;0,639515836492066;0,234075657032482;599,865854629558;194,516870993993;1,1722;31,62;17,83;19,31;8,2322;24,9;0
17565;11;41;33;43,7722568333333;-0,0433225;1;-3478,64447524793;4867252,88764928;0,637267015941643;0,235875229633349;597,756460953261;196,012315825313;1,1765;31,7;18,07;19,99;8,2378;25;0
17575;11;41;34;43,772239;-0,0433886666666667;1;-3483,95742601129;4867250,90467309;0,634923756732934;0,237881003261959;595,558483815492;197,679113710688;1,1816;31,7;18,07;20,88;8,2436;25;0
17585;11;41;35;43,7722196666667;-0,0434571666666667;1;-3489,45773523986;4867248,75490451;0,632497863698227;0,24005548682287;593,282996148937;199,486109549805;1,1868;31,56;18,48;21,7;8,2487;24,7;0
17595;11;41;36;43,7722008333333;-0,0435278333333333;1;-3495,13202018611;4867246,66073339;0,629995239253661;0,242173733738739;590,935534419934;201,246372736892;1,1922;31,52;19,44;22,29;8,2549;25,1;0
17605;11;41;37;43,7721808333333;-0,0436011666666667;1;-3501,0204290926;4867244,43683486;0,627398176150811;0,24442319949053;588,49948922946;203,11567877663;1,1978;31,46;19,97;23,13;8,2613;25,1;0
17615;11;41;38;43,7721595;-0,0436771666666667;1;-3507,12296195933;4867242,06467642;0,624706674389675;0,246822629625961;585,974860577515;205,109605219174;1,2035;31,47;20,65;24,11;8,268;24,9;0
17625;11;41;39;43,772138;-0,0437555;1;-3513,41285329127;4867239,6739855;0,621932538802539;0,249240805309112;583,372721396782;207,119109211872;1,2094;31,33;21,49;24,82;8,2749;25,2;0
17635;11;41;40;43,7721156666667;-0,0438368333333333;1;-3519,94363407847;4867237,19063214;0,619052159724832;0,251752708732746;580,670925821893;209,206500956912;1,2155;31,28;21,74;25,71;8,282;25,2;0
17645;11;41;41;43,7720933333333;-0,043921;1;-3526,70192157342;4867234,70727878;0,616071439572697;0,254264612155437;577,87501031919;211,293892701168;1,2208;31,28;21,74;26,45;8,2894;25,2;0
17655;11;41;42;43,772071;-0,044008;1;-3533,68771577612;4867232,22392542;0,612990378346133;0,256776515578128;574,984974888673;213,381284445424;1,2271;31,29;22,45;27,36;8,297;25;0
17665;11;41;43;43,7720493333333;-0,0440985;1;-3540,95454767663;4867229,81470201;0,60978536638057;0,259213436808999;571,978673664975;215,406365988278;1,2335;31,27;22,81;28,2;8,3038;25,1;0
17675;11;41;44;43,7720295;-0,0441915;1;-3548,42212078987;4867227,60933596;0,606491818172864;0,26144415701307;568,889325446147;217,260094477861;1,2391;31,49;17,29;28,23;8,3118;25;0
17685;11;41;45;43,7720133333333;-0,044285;1;-3555,92984214565;4867225,81168465;0,60318056271673;0,263262475162598;565,783367828293;218,771116860119;1,2419;32,2;0,22;27,88;8,3197;24,6;0
17695;11;41;46;43,7720011666667;-0,0443783333333333;1;-3563,42418075391;4867224,45881304;0,599875209676739;0,264630900162146;562,682946676781;219,908278034743;1,2419;32,24;0,21;27,53;8,3276;24,5;0
17705;11;41;47;43,7719923333333;-0,044471;1;-3570,86498837211;4867223,47659119;0,596593466301318;0,265624414202591;559,604671390637;220,733888202353;1,242;32,3;0,21;27,16;8,3353;24,5;0
17715;11;41;48;43,7719888333333;-0,044562;1;-3578,17196851517;4867223,08740894;0,593370747087327;0,266018070709413;556,581760767912;221,061016759522;1,242;32,3;0,21;26,51;8,3429;24,5;0
17725;11;41;49;43,7719973333333;-0,0446493333333333;1;-3585,1845282129;4867224,03256582;0,590277881028477;0,265062047763465;553,680652404712;220,26656169144;1,2421;32,31;0,21;25,83;8,3502;24,5;0
17735;11;41;50;43,7720181666667;-0,0447303333333333;1;-3591,68854350507;4867226,34912679;0,587409306783056;0,262718854272135;550,989929762507;218,319367900144;1,2422;32,32;0,21;25,27;8,3575;24,5;0
17745;11;41;51;43,7720506666667;-0,0448033333333333;1;-3597,55018691653;4867229,96296191;0,584824048512491;0,2590634724263;548,564957504717;215,281745586255;1,2422;32,33;0,21;24,46;8,3635;24,5;0
17755;11;41;52;43,7720903333333;-0,0448661666666667;1;-3602,5954827296;4867234,373694;0,58259883762664;0,254602032018158;546,477709693788;211,57428860709;1,2423;32,33;0,21;23,85;8,3703;24,5;0
17765;11;41;53;43,7721366666667;-0,0449188333333333;1;-3606,82443094426;4867239,5257256;0,580733674125502;0,249390769691811;544,728186329721;207,243729613895;1,2423;32,33;0,21;23,25;8,377;24,5;0
17775;11;41;54;43,7721843333333;-0,0449625;1;-3610,33071079313;4867244,8260171;0,579187241096077;0,244029542983707;543,27763214812;202,788550219461;1,2424;32,34;0,22;22,73;8,3835;24,5;0
17785;11;41;55;43,7722316666667;-0,0450048333333333;1;-3613,72992866187;4867250,08924363;0,577688027395795;0,238705807371043;541,871369697256;198,364525925336;1,2424;32,34;0,22;22,29;8,3899;24,5;0
17795;11;41;56;43,772278;-0,0450465;1;-3617,07561554056;4867255,24127523;0,576212423360085;0,233494545044696;540,48725311176;194,033966932142;1,2425;32,35;0,21;21,85;8,3961;24,4;0
17805;11;41;57;43,7723258333333;-0,0450875;1;-3620,36777142919;4867260,56009922;0,574760428988946;0,228114572789814;539,125282391631;189,563209988335;1,2425;32,35;0,21;21,47;8,4022;24,5;0
17815;11;41;58;43,7723726666667;-0,0451278333333333;1;-3623,60639632776;4867265,76772829;0,573332044282378;0,222847073819366;537,78545753687;185,185918343893;1,2426;32,35;0,21;21,16;8,4082;24,5;0
17825;11;41;59;43,7724176666667;-0,0451678333333333;1;-3626,8182557313;4867270,77149999;0,571915464408096;0,217785775878544;536,456705614794;180,97997975507;1,2426;32,36;0,21;20,73;8,4133;24,5;0
17835;11;42;0;43,772462;-0,0452073333333333;1;-3629,9899668923;4867275,70114173;0,570516591782242;0,212799460128601;535,144563091743;176,836351366867;1,2427;32,37;0,21;20,27;8,4191;24,4;0
17845;11;42;1;43,7725053333333;-0,045246;1;-3633,09476431573;4867280,51958856;0,569147231237103;0,207925617664975;533,860102900402;172,786188279595;1,2428;32,38;0,21;19,96;8,4248;24,4;0
17855;11;42;2;43,7725476666667;-0,0452828333333333;1;-3636,05235151649;4867285,22684045;0,567842797269535;0,203164248490494;532,636543838824;168,8294904956;1,2428;32,38;0,21;19,55;8,4304;24,4;0
17865;11;42;3;43,7725903333333;-0,0453173333333333;1;-3638,82258025204;4867289,97115732;0,566620997127966;0,198365388220573;531,490495306032;164,841637611296;1,2429;32,39;0,21;19,28;8,4359;24,5;0
17875;11;42;4;43,7726321666667;-0,0453528333333333;1;-3641,67310547268;4867294,62281175;0,565363782489542;0,19366025568925;530,31122797519;160,931672477767;1,2429;32,41;0,21;19,06;8,4413;24,5;0
17885;11;42;5;43,7726738333333;-0,0453868333333333;1;-3644,40318596569;4867299,2559337;0,564159689596401;0,188973868706589;529,181788841424;157,037284895176;1,243;32,44;0,21;18,92;8,4466;24,4;0
17895;11;42;6;43,772717;-0,0454181666666667;1;-3646,91914249847;4867304,05584803;0,563050035361547;0,184118771792567;528,140933169131;153,002699359623;1,243;32,44;0,21;18,95;8,452;24,4;0
17905;11;42;7;43,772762;-0,0454471666666667;1;-3649,24774056603;4867309,05961973;0,562023014952693;0,179057473850803;527,177588025626;148,796760770018;1,2431;32,45;0,21;19,08;8,4566;24,4;0
17915;11;42;8;43,772808;-0,0454748333333333;1;-3651,46927665348;4867314,17458635;0,561043213872981;0,17388370262178;526,258534612856;144,497356878699;1,2431;32,45;0,21;19,38;8,462;24,4;0
17925;11;42;9;43,7728568333333;-0,0455023333333333;1;-3653,67742999342;4867319,60460527;0,560069315209412;0,16839125707587;525,345017666428;139,933134630048;1,2432;32,45;0,21;19,69;8,4675;24,4;0
17935;11;42;10;43,7729068333333;-0,0455258333333333;1;-3655,564397393;4867325,1643516;0,559237074533271;0,162767592697807;524,564375912208;135,259869531878;1,2433;32,46;0,21;20,2;8,4732;24,4;0
17945;11;42;11;43,772957;-0,0455406666666667;1;-3656,75546192181;4867330,74263042;0,558711759496558;0,157125182769199;524,071630407772;130,571026881204;1,2433;32,46;0,22;20,69;8,4789;24,4;0
17955;11;42;12;43,773009;-0,0455496666666667;1;-3657,47813028761;4867336,52476661;0,558393029024844;0,151276571814732;523,772661225304;125,710831178042;1,2434;32,46;0,21;21,08;8,4848;24,4;0
17965;11;42;13;43,7730633333333;-0,0455521666666667;1;-3657,67887150033;4867342,56635762;0,558304492782702;0,145165523188423;523,689614230175;120,632549769579;1,2434;32,47;0,21;21,7;8,4909;24,4;0
17975;11;42;14;43,7731188333333;-0,0455463333333333;1;-3657,21047533731;4867348,73767605;0,558511077347702;0,138923255727134;523,883390552144;115,445225509248;1,2435;32,47;0,21;22,29;8,4971;24,4;0
17985;11;42;15;43,7731756666667;-0,045534;1;-3656,22015202122;4867355,05725438;0,558947856142272;0,132531023883146;524,293089061451;110,133280846894;1,2435;32,47;0,21;22,84;8,5026;24,4;0
17995;11;42;16;43,7732338333333;-0,0455171666666667;1;-3654,86849452223;4867361,52509262;0,559544000172699;0,125988827653633;524,852272161992;104,696715780169;1,2436;32,47;0,21;23,5;8,5091;24,4;0
18005;11;42;17;43,77329;-0,0454881666666667;1;-3652,53989645466;4867367,770541;0,560571020581553;0,119671577999581;525,815617305497;99,4470813176519;1,2436;32,47;0,21;24,14;8,5159;24,4;0
18015;11;42;18;43,7733446666667;-0,0454491666666667;1;-3649,40833353621;4867373,84919699;0,561952185958979;0,113523038279716;527,111150429522;94,3376448104443;1,2437;32,47;0,21;24,93;8,5228;24,4;0
18025;11;42;19;43,7733983333333;-0,0454026666666667;1;-3645,67454697959;4867379,81665805;0,563598960062832;0,107486971845227;528,655824538936;89,321673603384;1,2438;32,47;0,22;25,5;8,5299;24,5;0
18035;11;42;20;43,7734496666667;-0,0453498333333333;1;-3641,43221601742;4867385,52466428;0,565470025980112;0,101713343081639;530,410884369345;84,5237881008423;1,2438;32,47;0,22;26,26;8,5372;24,5;0
18045;11;42;21;43,7735003333333;-0,0452915;1;-3636,74825438725;4867391,15854057;0,567535871630107;0,0960146965108139;532,34864758904;79,7882128004864;1,2439;32,48;0,21;26,8;8,5447;24,5;0
18055;11;42;22;43,773549;-0,0452256666666667;1;-3631,46206911892;4867396,570027;0,56986732600653;0,090540996512624;534,535551794125;75,2395681019906;1,2439;32,47;0,21;27,53;8,5524;24,5;0
18065;11;42;23;43,7735956666667;-0,0451543333333333;1;-3625,73425318261;4867401,75912357;0,572393560115666;0,0852922430927219;536,905159388495;70,8778540100519;1,244;32,47;0,21;28,2;8,5592;24,5;0
18075;11;42;24;43,7736418333333;-0,0450806666666667;1;-3619,81907878109;4867406,89262269;0,575002428050802;0,0800997263150365;539,352277511653;66,5628725677954;1,244;32,47;0,21;28,86;8,5672;24,5;0
18085;11;42;25;43,7736876666667;-0,0450051666666667;1;-3613,7566941569;4867411,98905683;0,57767622256351;0,0749447006337325;541,860296764572;62,2790462266317;1,2441;32,47;0,21;29,51;8,5755;24,5;0
18095;11;42;26;43,773732;-0,044924;1;-3607,23929611722;4867416,91869857;0,580550699225074;0,0699583848837892;544,556555873119;58,1354178384289;1,2441;32,48;0,21;30,24;8,5839;24,5;0
18105;11;42;27;43,7737741666667;-0,0448365;1;-3600,21335367197;4867421,60741798;0,583649467700066;0,0652157612560852;547,463200702662;54,1942976038068;1,2442;32,48;0,21;30,96;8,5926;24,4;0
18115;11;42;28;43,7738155;-0,0447441666666667;1;-3592,7993115488;4867426,20347495;0,5869194062432;0,0605668653698054;550,530403056122;50,3310651223083;1,2442;32,48;0,21;31,76;8,6015;24,4;0
18125;11;42;29;43,7738565;-0,0446508333333333;1;-3585,30497294053;4867430,76246694;0,590224759283192;0,0559554605780228;553,630824207634;46,4989877403369;1,2443;32,47;0,22;32,36;8,6105;24,5;0
18135;11;42;30;43,7738961666667;-0,044555;1;-3577,60989311955;4867435,17319903;0,593618648565326;0,0514940201708233;556,814292354276;42,7915307619542;1,2444;32,47;0,22;33,09;8,6198;24,5;0
18145;11;42;31;43,7739305;-0,0444476666666667;1;-3568,99140372005;4867438,99089151;0,597419804561317;0,0476324372972462;560,379776678515;39,5825553940116;1,2444;32,48;0,21;33,64;8,6279;24,4;0
18155;11;42;32;43,7739625;-0,0443393333333333;1;-3560,29261783546;4867442,54912917;0,601256375054164;0,044033292092686;563,978479800806;36,5916657290221;1,2445;32,48;0,21;34,21;8,6375;24,4;0
18165;11;42;33;43,7739906666667;-0,0442271666666667;1;-3551,28602875803;4867445,6811196;0,605228701118296;0,0408652944932135;567,704521648962;33,9590597238604;1,2445;32,48;0,21;34,64;8,6472;24,5;0
18175;11;42;34;43,774012;-0,0441101666666667;1;-3541,89134000267;4867448,05327803;0,609372197250572;0,038465864358724;571,591121021036;31,9651332820997;1,2446;32,48;0,21;34,97;8,6571;24,4;0
18185;11;42;35;43,7740248333333;-0,0439901666666667;1;-3532,25576179204;4867449,48027959;0,613621936873418;0,037022457166414;575,577376787266;30,76566190529;1,2446;32,48;0,21;35,14;8,667;24,5;0
18195;11;42;36;43,774025;-0,0438685;1;-3522,48635610627;4867449,49881208;0,617930700657693;0,0370037116186944;579,618997216916;30,750084355135;1,2447;32,48;0,21;35,14;8,6769;24,4;0
18205;11;42;37;43,7740081666667;-0,0437498333333333;1;-3512,95783987577;4867447,62703082;0,622133220951396;0,0388970119600436;583,560961252409;32,3234169387963;1,2447;32,48;0,21;34,97;8,6868;24,4;0
18215;11;42;38;43,7739755;-0,0436411666666667;1;-3504,23228849615;4867443,99466321;0,625981596276529;0,0425711393554824;587,170737307384;35,3766168044059;1,2448;32,48;0,21;34,7;8,6967;24,4;0
18225;11;42;39;43,773926;-0,043541;1;-3496,18925723978;4867438,49051434;0,629528948378377;0,0481385670894444;590,498153578918;40,0031492513283;1,2448;32,47;0,21;34,37;8,705;24,4;0
18235;11;42;40;43,7738646666667;-0,0434586666666667;1;-3489,57817996749;4867431,67055884;0,632444741952941;0,0550369287293986;593,233167951858;45,7356877741302;1,2449;32,48;0,21;34,06;8,7147;24,4;0
18245;11;42;41;43,7737938333333;-0,043395;1;-3484,46597041685;4867423,79425154;0,634699464919507;0,0630037866006761;595,348098094497;52,3561466651618;1,245;32,47;0,21;33,64;8,7243;24,4;0
18255;11;42;42;43,7737163333333;-0,0433543333333333;1;-3481,20058002325;4867415,17664472;0,63613965445836;0,0717204663892171;596,698995881942;59,5997075694394;1,245;32,48;0,21;33,14;8,7337;24,4;0
18265;11;42;43;43,7736365;-0,0433373333333333;1;-3479,83553977675;4867406,29958308;0,63674170090493;0,0806995838486589;597,263715448824;67,0613541782356;1,2451;32,48;0,21;32,32;8,743;24,4;0
18275;11;42;44;43,7735591666667;-0,0433471666666667;1;-3480,62512188012;4867397,70050875;0,636393458352502;0,0893975180904222;596,937063934647;74,2893375331409;1,2451;32,48;0,21;31,44;8,752;24,4;0
18285;11;42;45;43,7734893333333;-0,0433861666666667;1;-3483,75668479857;4867389,93539637;0,635012292975077;0,0972519026734979;595,641530810623;80,8163311216768;1,2452;32,48;0,21;30,37;8,7607;24,4;0
18295;11;42;46;43,7734338333333;-0,0434525;1;-3489,08301830944;4867383,76407795;0,632663131350226;0,103494170133845;593,438017206512;86,003655381225;1,2452;32,48;0,21;29,36;8,7692;24,4;0
18305;11;42;47;43,7733951666667;-0,0435345;1;-3495,6673300867;4867379,46454078;0,629759142607948;0,107843137254726;590,714075766255;89,6176470586777;1,2453;32,48;0,22;28,42;8,7762;24,3;0
18315;11;42;48;43,773377;-0,043625;1;-3502,93416198721;4867377,44449961;0,626554130642384;0,109886401980659;587,707774542556;91,3156000459275;1,2453;32,48;0,21;27,53;8,7841;24,3;0
18325;11;42;49;43,7733718333333;-0,0437153333333333;1;-3510,18761114021;4867376,86999249;0,623355021092964;0,110467513966562;584,707009785201;91,7985041062127;1,2454;32,48;0,21;26,64;8,7918;24,3;0
18335;11;42;50;43,7733738333333;-0,0438035;1;-3517,26708457552;4867377,09238235;0,6202326429534;0,1102425673911;581,778219090289;91,6115735020041;1,2455;32,48;0,21;25,77;8,7992;24,3;0
18345;11;42;51;43,773378;-0,043888;1;-3524,0521375655;4867377,55569454;0,61724011796898;0,109773928691515;578,971230654903;91,222134742649;1,2455;32,48;0,21;24,43;8,8063;24,3;0
18355;11;42;52;43,7733816666667;-0,0439685;1;-3530,51600461513;4867377,96340927;0,614389250971987;0,109361526637915;576,297117411724;90,8794286361074;1,2456;32,48;0,21;23,18;8,813;24,3;0
18365;11;42;53;43,773385;-0,0440441666666667;1;-3536,59177198682;4867378,33405903;0,611709554043137;0,108986615679754;573,783561692462;90,5678776298759;1,2456;32,48;0,21;21,81;8,8194;24,3;0
18375;11;42;54;43,7733891666667;-0,0441156666666667;1;-3542,33297067065;4867378,79737122;0,609177417517858;0,108517976981111;571,40841763175;90,1784388713036;1,2457;32,49;0,21;20,67;8,8254;24,3;0
18385;11;42;55;43,7733908333333;-0,0441835;1;-3547,77974890916;4867378,9826961;0,606775134147721;0,108330521502973;569,155075830562;90,0226633689706;1,2461;32,39;2,22;19,9;8,8302;24,4;0
18395;11;42;56;43,7733911666667;-0,0442513333333333;1;-3553,22652714766;4867379,01976108;0,604372850777584;0,10829303040565;566,901734029374;89,991508267095;1,2486;31,7;17,84;20,1;8,8359;24,6;0
18405;11;42;57;43,7733895;-0,0443198333333333;1;-3558,72683637623;4867378,8344362;0,601946957742876;0,10848048588473;564,626246362818;90,1472837702107;1,2537;31,77;18,45;20,42;8,8416;24,5;0
18415;11;42;58;43,7733846666667;-0,0443896666666667;1;-3564,33420758491;4867378,29699405;0,599473845379025;0,109024106775194;562,306466965526;90,5990327301859;1,2589;31,64;18,18;20,73;8,8474;24,9;0
18425;11;42;59;43,7733728333333;-0,0444605;1;-3570,02187527868;4867376,98118742;0,596965318518318;0,11035504067836;559,953468770182;91,705038803717;1,264;31,64;18,18;21,1;8,8533;24,9;0
18435;11;43;0;43,7733575;-0,0445313333333333;1;-3575,70954297245;4867375,27619855;0,59445679165761;0,112079631087406;557,600470574838;93,1381734336346;1,2694;31,56;18,99;21,68;8,8594;25;0
18446;11;43;1;43,7733361666667;-0,0446005;1;-3581,26338319108;4867372,90404011;0,59200728895833;0,11447906122378;555,302837042914;95,132099876961;1,2747;31,51;19,03;22,31;8,8656;24,7;0
18455;11;43;2;43,7733085;-0,044666;1;-3586,52280296438;4867369,82764714;0,589687639414193;0,117590822180093;553,127005770513;97,7179732316577;1,279;31,61;16,98;21,68;8,8719;24,9;0
